id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
,#country+name,#country+iso3,#geo+lat,#geo+lon,,,#event+displacement_type,#total,#affected+displaced,#date+displacement,#date+displacement+start,#date+displacement+end,#date+year,,#event+name,,,#date+event+start,#date+event+end,,,#event+type,#event+subtype,,,,,,,,,#date+created,#description,#meta+url,#cause
168758,Lebanon,LBN,33.399269,35.453529,"[33.399269, 35.453529]",Recommended figure,Conflict,total,12,2024-11-13,2024-11-12,2024-11-13,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,"Nabatieh District, Nabatiya Governorate, Lebanon","33.399269, 35.453529",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-15T17:24:17.227237Z,"Lebanon: 12 displacements, 12 November - 13 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 12 people were displaced to El Nabatieh District, El Nabatieh due to hostilities at the southern Lebanese border between 12 and 13 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,Conflict
168759,Lebanon,LBN,34.359871,35.900501,"[34.359871, 35.900501]",Recommended figure,Conflict,total,8,2024-11-13,2024-11-12,2024-11-13,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,"Zgharta District, North Governorate, Lebanon","34.359871, 35.900501",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-15T17:24:17.296257Z,"Lebanon: 8 displacements, 12 November - 13 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 8 people were displaced to Zgharta District, North due to hostilities at the southern Lebanese border between 12 and 13 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,Conflict
168741,Lebanon,LBN,34.13517,35.82201,"[34.13517, 35.82201]",Recommended figure,Conflict,total,1450,2024-11-13,2024-11-12,2024-11-13,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,"Jbeil District, Mount Lebanon Governorate, Lebanon","34.13517, 35.82201",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-15T17:03:23.360278Z,"Lebanon: 1,450 displacements, 12 November - 13 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 1,450 people were displaced to Jbeil District, Mount Lebanon due to hostilities at the southern Lebanese border between 12 and 13 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,Conflict
168740,Lebanon,LBN,33.889229,35.502571,"[33.889229, 35.502571]",Recommended figure,Conflict,total,1900,2024-11-13,2024-11-12,2024-11-13,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,"Beirut, Beirut Governorate, Lebanon","33.889229, 35.502571",County/City/town/Village/Woreda (ADM3),Destination,Displacement without preventive evacuations reported,2024-11-15T17:03:23.310525Z,"Lebanon: 1,900 displacements, 12 November - 13 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 1,900 people were displaced to Beirut District, Beirut due to hostilities at the southern Lebanese border between 12 and 13 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,Conflict
168739,Lebanon,LBN,34.554951,36.195099,"[34.554951, 36.195099]",Recommended figure,Conflict,total,2160,2024-11-13,2024-11-12,2024-11-13,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,"Akkar District, Akkar Governorate, Lebanon","34.554951, 36.195099",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-15T16:50:10.062675Z,"Lebanon: 2,160 displacements, 12 November - 13 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 2,160 people were displaced to Akkar District, Akkar due to hostilities at the southern Lebanese border between 12 and 13 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,Conflict
168750,Lebanon,LBN,34.013229,35.800831,"[34.013229, 35.800831]",Recommended figure,Conflict,total,129,2024-11-13,2024-11-12,2024-11-13,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,"Keserwan District, Mount Lebanon Governorate, Lebanon","34.013229, 35.800831",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-15T17:14:36.441584Z,"Lebanon: 129 displacements, 12 November - 13 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 129 people were displaced to Kesrwane District, Mount Lebanon due to hostilities at the southern Lebanese border between 12 and 13 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,Conflict
168749,Lebanon,LBN,34.387791,36.093689,"[34.387791, 36.093689]",Recommended figure,Conflict,total,178,2024-11-13,2024-11-12,2024-11-13,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,"Miniyeh-Danniyeh District, North Governorate, Lebanon","34.387791, 36.093689",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-15T17:14:36.400022Z,"Lebanon: 178 displacements, 12 November - 13 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 178 people were displaced to El Minieh-Dennie District, North due to hostilities at the southern Lebanese border between 12 and 13 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,Conflict
168748,Lebanon,LBN,34.33131,35.806171,"[34.33131, 35.806171]",Recommended figure,Conflict,total,225,2024-11-13,2024-11-12,2024-11-13,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,"Koura District, North Governorate, Lebanon","34.33131, 35.806171",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-15T17:03:23.655944Z,"Lebanon: 225 displacements, 12 November - 13 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 225 people were displaced to El Koura District, North due to hostilities at the southern Lebanese border between 12 and 13 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,Conflict
168747,Lebanon,LBN,33.638432,35.543652,"[33.638432, 35.543652]",Recommended figure,Conflict,total,234,2024-11-13,2024-11-12,2024-11-13,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,"Chouf District, Mount Lebanon Governorate, Lebanon","33.638432, 35.543652",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-15T17:03:23.617031Z,"Lebanon: 234 displacements, 12 November - 13 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 234 people were displaced to Chouf District, Mount Lebanon due to hostilities at the southern Lebanese border between 12 and 13 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,Conflict
168746,Lebanon,LBN,33.45813,35.353119,"[33.45813, 35.353119]",Recommended figure,Conflict,total,360,2024-11-13,2024-11-12,2024-11-13,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,"Sidon District, Lebanon","33.45813, 35.353119",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-15T17:03:23.575209Z,"Lebanon: 360 displacements, 12 November - 13 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 360 people were displaced to Saida District, South due to hostilities at the southern Lebanese border between 12 and 13 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,Conflict
168745,Lebanon,LBN,34.138378,36.286228,"[34.138378, 36.286228]",Recommended figure,Conflict,total,415,2024-11-13,2024-11-12,2024-11-13,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,"Baalbek District, Baalbek-Hermel Governorate, Lebanon","34.138378, 36.286228",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-15T17:03:23.535266Z,"Lebanon: 415 displacements, 12 November - 13 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 415 people were displaced to Baalbek District, Baalbek-El Hermel due to hostilities at the southern Lebanese border between 12 and 13 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,Conflict
168744,Lebanon,LBN,33.772919,35.633511,"[33.772919, 35.633511]",Recommended figure,Conflict,total,479,2024-11-13,2024-11-12,2024-11-13,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,"Aley District, Mount Lebanon Governorate, Lebanon","33.772919, 35.633511",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-15T17:03:23.495694Z,"Lebanon: 479 displacements, 12 November - 13 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 479 people were displaced to Aley District, Mount Lebanon due to hostilities at the southern Lebanese border between 12 and 13 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,Conflict
168752,Lebanon,LBN,33.839352,35.648811,"[33.839352, 35.648811]",Recommended figure,Conflict,total,102,2024-11-13,2024-11-12,2024-11-13,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,"Baabda District, Mount Lebanon Governorate, Lebanon","33.839352, 35.648811",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-15T17:14:36.529817Z,"Lebanon: 102 displacements, 12 November - 13 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 102 people were displaced to Baabda District, Mount Lebanon due to hostilities at the southern Lebanese border between 12 and 13 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-62-14-11-2024?close=true,Conflict
168588,Lebanon,LBN,33.45813,35.353119,"[33.45813, 35.353119]",Recommended figure,Conflict,total,455,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Sidon District, Lebanon","33.45813, 35.353119",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:03:42.050922Z,"Lebanon: 455 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 455 people were displaced to Saida District, South due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168589,Lebanon,LBN,34.138378,36.286228,"[34.138378, 36.286228]",Recommended figure,Conflict,total,415,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Baalbek District, Baalbek-Hermel Governorate, Lebanon","34.138378, 36.286228",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:03:42.097034Z,"Lebanon: 415 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 415 people were displaced to Baalbek District, Baalbek-El Hermel due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168597,Lebanon,LBN,34.013229,35.800831,"[34.013229, 35.800831]",Recommended figure,Conflict,total,20,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Keserwan District, Mount Lebanon Governorate, Lebanon","34.013229, 35.800831",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:30:32.868448Z,"Lebanon: 20 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 20 people were displaced to Kesrwane District, Mount Lebanon due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168599,Lebanon,LBN,34.433449,35.847179,"[34.433449, 35.847179]",Recommended figure,Conflict,total,5,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Tripoli District, North Governorate, Lebanon","34.433449, 35.847179",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:30:32.954346Z,"Lebanon: 5 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 5 people were displaced to Tripoli District, North due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168590,Lebanon,LBN,34.13517,35.82201,"[34.13517, 35.82201]",Recommended figure,Conflict,total,320,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Jbeil District, Mount Lebanon Governorate, Lebanon","34.13517, 35.82201",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:03:42.321597Z,"Lebanon: 320 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 320 people were displaced to Jbeil District, Mount Lebanon due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168591,Lebanon,LBN,33.909809,35.7225,"[33.909809, 35.7225]",Recommended figure,Conflict,total,259,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Matn District, Mount Lebanon Governorate, Lebanon","33.909809, 35.7225",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:03:42.359943Z,"Lebanon: 259 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 259 people were displaced to El Meten District, Mount Lebanon due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168592,Lebanon,LBN,33.213039,35.289219,"[33.213039, 35.289219]",Recommended figure,Conflict,total,150,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Tyre District, South Governorate, Lebanon","33.213039, 35.289219",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:03:42.396822Z,"Lebanon: 150 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 150 people were displaced to Sour (Tyre) District, South due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168593,Lebanon,LBN,34.33131,35.806171,"[34.33131, 35.806171]",Recommended figure,Conflict,total,125,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Koura District, North Governorate, Lebanon","34.33131, 35.806171",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:03:42.433122Z,"Lebanon: 125 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 125 people were displaced to El Koura District, North due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168594,Lebanon,LBN,34.250099,35.719669,"[34.250099, 35.719669]",Recommended figure,Conflict,total,51,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Batroun District, North Governorate, Lebanon","34.250099, 35.719669",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:03:42.471691Z,"Lebanon: 51 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 51 people were displaced to El Batroun District, North due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168595,Lebanon,LBN,33.535419,35.842571,"[33.535419, 35.842571]",Recommended figure,Conflict,total,43,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Qada Rashayya, Beqaa Governorate, Lebanon","33.535419, 35.842571",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:30:32.771089Z,"Lebanon: 43 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 43 people were displaced to Rachaya District, Bekaa due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168584,Lebanon,LBN,33.638432,35.543652,"[33.638432, 35.543652]",Recommended figure,Conflict,total,4982,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Chouf District, Mount Lebanon Governorate, Lebanon","33.638432, 35.543652",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T06:48:45.391474Z,"Lebanon: 4,982 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 4,982 people were displaced to Chouf District, Mount Lebanon due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168585,Lebanon,LBN,33.81303,35.92466,"[33.81303, 35.92466]",Recommended figure,Conflict,total,1240,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Zahlé District, Beqaa Governorate, Lebanon","33.81303, 35.92466",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:03:41.929227Z,"Lebanon: 1,240 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 1,240 people were displaced to Zahle District, Bekaa due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168586,Lebanon,LBN,34.554951,36.195099,"[34.554951, 36.195099]",Recommended figure,Conflict,total,1009,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Akkar District, Akkar Governorate, Lebanon","34.554951, 36.195099",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:03:41.973739Z,"Lebanon: 1,009 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 1,009 people were displaced to Akkar District, Akkar due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168587,Lebanon,LBN,33.772919,35.633511,"[33.772919, 35.633511]",Recommended figure,Conflict,total,467,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Aley District, Mount Lebanon Governorate, Lebanon","33.772919, 35.633511",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:03:42.012074Z,"Lebanon: 467 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 467 people were displaced to Aley District, Mount Lebanon due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168596,Lebanon,LBN,33.475979,35.580002,"[33.475979, 35.580002]",Recommended figure,Conflict,total,37,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Jezzine District, South Governorate, Lebanon","33.475979, 35.580002",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:30:32.820983Z,"Lebanon: 37 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 37 people were displaced to Jezzine District, South due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168598,Lebanon,LBN,33.37532,35.732731,"[33.37532, 35.732731]",Recommended figure,Conflict,total,7,2024-11-10,2024-11-08,2024-11-10,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,"Hasbaya District, Nabatiya Governorate, Lebanon","33.37532, 35.732731",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T07:30:32.910992Z,"Lebanon: 7 displacements, 08 November - 10 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 7 people were displaced to Hasbaya District, El Nabatieh due to hostilities at the southern Lebanese border between 08 and 10 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-61-11-11-2024?close=true,Conflict
168564,Lebanon,LBN,33.909809,35.7225,"[33.909809, 35.7225]",Recommended figure,Conflict,total,5621,2024-11-06,2024-11-05,2024-11-06,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-60-07-11-2024?close=true,"Matn District, Mount Lebanon Governorate, Lebanon","33.909809, 35.7225",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T06:08:41.630182Z,"Lebanon: 5,621 displacements, 05 November - 06 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 5,621 people were displaced to El Meten District, Mount Lebanon due to hostilities at the southern Lebanese border between 05 and 06 November 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-60-07-11-2024?close=true,Conflict
